,Name,Cuisine Style,Rating,Price Range,Reviews,URL_TA
10099,Gorringe Park,"['Bar', 'British', 'Pub', 'Contemporary', 'Gastropub', 'Vegetarian Friendly']",3.843346181649702,2.0,"'Great Pub Quiz', 'At last - something good that rhymes with...', '', ''",/Restaurant_Review-g186338-d5769092-Reviews-Gorringe_Park-London_England.html
10100,Nando's - Enfield Retail Park,"['Portuguese', 'European']",3.8431188761885444,2.0,"'Chaotic and noisy', 'Horrible staff attitude', '', ''",/Restaurant_Review-g186338-d7626347-Reviews-Nando_s_Enfield_Retail_Park-London_England.html
10101,Pizza Express,"['Italian', 'Pizza', 'Gluten Free Options']",3.8431188761885444,2.0,"'Good for everyday meals with family or fri...', 'Fantastic pizza', '', ''",/Restaurant_Review-g186338-d1022490-Reviews-Pizza_Express-London_England.html
10102,Bayhams Jazz Bar and Restaurant,"['Caribbean', 'Vegetarian Friendly']",3.8431188761885444,2.0,"'Portions too small, service confused', 'Waste of time', '', ''",/Restaurant_Review-g186338-d9735791-Reviews-Bayhams_Jazz_Bar_and_Restaurant-London_England.html
10103,Shake Shack,"['American', 'Fast Food']",3.8431188761885444,2.0,"'Average', 'Slick but pricey', '', ''",/Restaurant_Review-g186338-d12116983-Reviews-Shake_Shack-London_England.html
10104,Angus Steak House,['Steakhouse'],3.8431188761885444,2.0,"'Disappointing', 'Nice staff, nice ambience, great T-bone me...', '', ''",/Restaurant_Review-g186338-d11970626-Reviews-Angus_Steak_House-London_England.html
10105,The Watch House,"['Bar', 'British', 'Pub']",3.8431188761885444,1.0,"'Quick Lunch', 'Lunch', '', ''",/Restaurant_Review-g186338-d6868995-Reviews-The_Watch_House-London_England.html
10106,Conservatory @ The Landseer,"['British', 'Pub', 'French']",3.8431188761885444,2.0,"'Susan tate', 'Sunday roast', '', ''",/Restaurant_Review-g186338-d1016500-Reviews-Conservatory_The_Landseer-London_England.html
10107,Drunch,"['European', 'Halal', 'Vegetarian Friendly', 'Vegan Options']",3.8425604924468417,2.0,"'Cosy Cafe', 'Summer brunch', '', ''",/Restaurant_Review-g186338-d5422935-Reviews-Drunch-London_England.html
10108,Fu Manchu,"['Chinese', 'Asian']",3.8425604924468417,2.0,"'Great Concept Averagely Executed', 'Nothing really to shout about.', '', ''",/Restaurant_Review-g186338-d8093029-Reviews-Fu_Manchu-London_England.html
10109,The Sun Tavern,"['Bar', 'British', 'Pub']",3.8425604924468417,2.0,"'Cold Food, slow service', 'Refreshing pint', '', ''",/Restaurant_Review-g186338-d3467732-Reviews-The_Sun_Tavern-London_England.html
10110,Daylesford Farm Shop and Cafe,"['Cafe', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",3.8425604924468417,2.0,"'Light lunch, freshly served', 'Good, healthy, organic, farm to table', '', ''",/Restaurant_Review-g186338-d8568806-Reviews-Daylesford_Farm_Shop_and_Cafe-London_England.html
10111,Viet Hoa Cafe & Mess,"['Asian', 'Vietnamese', 'Cafe', 'Seafood', 'Soups', 'Vegetarian Friendly']",3.8425604924468417,2.0,"'May soon petty... but', 'Great food and service', '', ''",/Restaurant_Review-g186338-d720892-Reviews-Viet_Hoa_Cafe_Mess-London_England.html
10112,Byron Chiswick,"['American', 'Diner']",3.8425604924468417,2.0,"'Good BurgersService, Place Needs A Refurb', 'Not appealing', '', ''",/Restaurant_Review-g186338-d6615833-Reviews-Byron_Chiswick-London_England.html
10113,Le Cochonnet,"['Italian', 'Pizza', 'Vegetarian Friendly']",3.8417783908659127,2.0,"'Great lunch place', 'Great pizza!', '', ''",/Restaurant_Review-g186338-d733388-Reviews-Le_Cochonnet-London_England.html
10114,Pub on the Park,"['Bar', 'British', 'Pub']",3.8417783908659127,2.0,"'Nice experience', 'Great outside area!', '', ''",/Restaurant_Review-g186338-d2631691-Reviews-Pub_on_the_Park-London_England.html
10115,Absolute Abode,"['Cafe', 'European', 'British', 'Gluten Free Options', 'Vegetarian Friendly', 'Vegan Options']",3.8417783908659127,2.0,"'Absolutely', 'An excellent breakfast', '', ''",/Restaurant_Review-g186338-d7303925-Reviews-Absolute_Abode-London_England.html
10116,Kruger Cafe,"['Cafe', 'British', 'European', 'Vegetarian Friendly']",3.8417783908659127,1.0,"'service as usual good and fast', 'Fab breakfast, terrible staff!', '', ''",/Restaurant_Review-g186338-d2631760-Reviews-Kruger_Cafe-London_England.html
10117,Pie Factory,"['British', 'Halal', 'Vegetarian Friendly']",3.8417783908659127,1.0,"'Everything seemed microwaved', 'Lovely food', '', ''",/Restaurant_Review-g186338-d4374246-Reviews-Pie_Factory-London_England.html
10118,Japanese Canteen,"['Asian', 'Japanese', 'Sushi']",3.8417783908659127,2.0,"'Looks great but looks can be deceiving', 'Nice, fast place to eat', '', ''",/Restaurant_Review-g186338-d6788116-Reviews-Japanese_Canteen-London_England.html
10119,Ye Olde Swiss cottage,"['Bar', 'British', 'Pub']",3.8409998523901363,1.0,"'Average pub', 'Beautiful Building, Interesting Clientel...', '', ''",/Restaurant_Review-g186338-d4584601-Reviews-Ye_Olde_Swiss_cottage-London_England.html
10120,Gourmet Burger Kitchen,"['American', 'Vegetarian Friendly']",3.8409998523901363,2.0,"'Burgerlicious', 'Very crowded but good food', '', ''",/Restaurant_Review-g186338-d781876-Reviews-Gourmet_Burger_Kitchen-London_England.html
10121,Goldfish,"['Chinese', 'Asian']",3.8409998523901363,2.0,"'Great food Great service.', 'Great food but very expensive', '', ''",/Restaurant_Review-g186338-d844673-Reviews-Goldfish-London_England.html
10122,Far RockAway,"['American', 'Bar']",3.8409998523901363,2.0,"'Good food, vibes and music', 'Boring place', '', ''",/Restaurant_Review-g186338-d5532588-Reviews-Far_RockAway-London_England.html
10123,The Maid of Muswell,"['Bar', 'British', 'Pub', 'International', 'Gastropub']",3.8409998523901363,2.0,"'My sort of pub 😋', 'Lovely pub!', '', ''",/Restaurant_Review-g186338-d4419200-Reviews-The_Maid_of_Muswell-London_England.html
10124,The Lucky Pig,['Bar'],3.8409998523901363,2.0,"'Thumping Good Night!', 'Amazing cocktails!', '', ''",/Restaurant_Review-g186338-d2659449-Reviews-The_Lucky_Pig-London_England.html
10125,All Bar One - Cannon Street,"['Bar', 'British']",3.8409998523901363,2.0,"'Handy location.', 'Good food and fast service', '', ''",/Restaurant_Review-g186338-d953841-Reviews-All_Bar_One_Cannon_Street-London_England.html
10126,Hazuki Japanese Restaurant,"['Japanese', 'Sushi', 'Asian']",3.8409998523901363,2.0,"'Delicious Japanese food', 'Good honest Japanese food', '', ''",/Restaurant_Review-g186338-d797226-Reviews-Hazuki_Japanese_Restaurant-London_England.html
10127,Jamie Oliver's Secret Basement Bar,"['Bar', 'European', 'British']",3.8409998523901363,2.0,"'A great meal', 'Nothing special', '', ''",/Restaurant_Review-g186338-d7252016-Reviews-Jamie_Oliver_s_Secret_Basement_Bar-London_England.html
10128,The Lighthouse,"['Bar', 'Pub', 'Gastropub', 'British', 'Vegetarian Friendly']",3.8409998523901363,2.0,"'Christmas Lunch', 'Saturday Night Catch up', '', ''",/Restaurant_Review-g186338-d2001382-Reviews-The_Lighthouse-London_England.html
10129,The Globe,"['Bar', 'British', 'Pub']",3.8409998523901363,2.0,"'Good London Pub', 'Good steak and chips', '', ''",/Restaurant_Review-g186338-d3953693-Reviews-The_Globe-London_England.html
10130,Sandflames Gourmet Grill,"['American', 'Vegetarian Friendly', 'Halal', 'Gluten Free Options']",3.8409998523901363,2.0,"'Meaty meal', 'Great Burgers, reasonable prices!', '', ''",/Restaurant_Review-g186338-d7804189-Reviews-Sandflames_Gourmet_Grill-London_England.html
10131,Burger King,['Fast Food'],3.8408942881247228,1.0,"'Not great', 'Cheaters', '', ''",/Restaurant_Review-g186338-d7291424-Reviews-Burger_King-London_England.html
10132,Itto,"['Asian', 'Thai']",3.8408942881247228,1.0,"'Great food. Not great service', 'Amazingly yummy takeaway.', '', ''",/Restaurant_Review-g186338-d734045-Reviews-Itto-London_England.html
10133,LA Brocca,"['Italian', 'Pizza']",3.8408942881247228,2.0,"'One of my favourite wine bars in WH, but s...', 'Waiting to re-open', '', ''",/Restaurant_Review-g186338-d733435-Reviews-LA_Brocca-London_England.html
10134,Mother,"['Italian', 'Pizza', 'Vegetarian Friendly']",3.8408942881247228,2.0,"'Great location and ambience', 'Dark night', '', ''",/Restaurant_Review-g186338-d12680586-Reviews-Mother-London_England.html
10135,Paternoster,"['British', 'Bar']",3.8402248527256138,2.0,"'great service and excellent food in an cou...', 'Traditional english breakfast, truly recom...', '', ''",/Restaurant_Review-g186338-d5772674-Reviews-Paternoster-London_England.html
10136,Nazmin's,"['Indian', 'Balti', 'Asian', 'Halal']",3.8402248527256138,2.0,"'Be careful of the HIDDEN corkage charge.', 'Takeaway good', '', ''",/Restaurant_Review-g186338-d786589-Reviews-Nazmin_s-London_England.html
10137,Casa Morita,"['Mexican', 'Latin']",3.8402248527256138,1.0,"'Great little place', 'Nice Mexican place', '', ''",/Restaurant_Review-g186338-d2358297-Reviews-Casa_Morita-London_England.html
10138,The Central Bar,"['Bar', 'British', 'Pub']",3.8402248527256138,1.0,"'Good place for food and drinks', 'Good burger at good price', '', ''",/Restaurant_Review-g186338-d7229670-Reviews-The_Central_Bar-London_England.html
10139,Best Mangal,"['Turkish', 'Middle Eastern', 'Mediterranean', 'European', 'Halal']",3.8402248527256138,1.0,"'Solid Turkish', 'Nothing standout about this Middle Eastern...', '', ''",/Restaurant_Review-g186338-d3330208-Reviews-Best_Mangal-London_England.html
10140,Papa Del's,"['Italian', 'Pizza']",3.8402248527256138,2.0,"'Nice little find', 'A huge american breakfast, worth the sligh...', '', ''",/Restaurant_Review-g186338-d5616036-Reviews-Papa_Del_s-London_England.html
10141,The Vine,"['Bar', 'British', 'Pub', 'Gastropub', 'Vegetarian Friendly']",3.8402248527256138,2.0,"'Evening meal and drinks', 'Xmas Lunch', '', ''",/Restaurant_Review-g186338-d733432-Reviews-The_Vine-London_England.html
10142,Il Pizzaiolo,"['Italian', 'Pizza', 'Vegetarian Friendly']",3.8402248527256138,2.0,"'Average', 'Nice little restaurant', '', ''",/Restaurant_Review-g186338-d2421744-Reviews-Il_Pizzaiolo-London_England.html
10143,The Manor Arms,"['Bar', 'British', 'Pub', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",3.8402248527256138,2.0,"'Disappointing...', 'Great Sunday roast', '', ''",/Restaurant_Review-g186338-d2334779-Reviews-The_Manor_Arms-London_England.html
10144,The Ranelagh,"['Bar', 'British', 'Pub', 'International', 'Gastropub']",3.8402248527256138,2.0,"'Charming pub. Food was ok', 'Decent pub and a decent Guinness', '', ''",/Restaurant_Review-g186338-d3404545-Reviews-The_Ranelagh-London_England.html
10145,Illusions Bar and Grill,"['Bar', 'European', 'Middle Eastern']",3.839832239558434,2.0,"'An absolute dump with a moron for a manage...', 'Disappointed', '', ''",/Restaurant_Review-g186338-d2433661-Reviews-Illusions_Bar_and_Grill-London_England.html
10146,Jamie's Diner,['Vegetarian Friendly'],3.839832239558434,2.0,"'What a disappointmenr', 'Not worth a try', '', ''",/Restaurant_Review-g186338-d12816644-Reviews-Jamie_s_Diner-London_England.html
10147,Domino's Pizza,"['Pizza', 'Fast Food']",3.839832239558434,2.0,"THIS IS THE WORST SERVICE I'VE EVER RECIEV..., 'Avoid Roman Road, Bow branch!', '', ''",/Restaurant_Review-g186338-d3373552-Reviews-Domino_s_Pizza-London_England.html
10148,K2 Indian Takeaway,"['Pakistani', 'Indian', 'Balti', 'Asian', 'Middle Eastern', 'Eastern European', 'Bangladeshi', 'Halal']",3.839832239558434,2.0,"'The worse service', 'Bad customer service', '', ''",/Restaurant_Review-g186338-d2186522-Reviews-K2_Indian_Takeaway-London_England.html
10149,Cyprus Garden,"['Mediterranean', 'Turkish']",3.8394928156842294,2.0,"'Mmmm', 'Absolutely disgusting food&staff! Don’t re...', '', ''",/Restaurant_Review-g186338-d7904880-Reviews-Cyprus_Garden-London_England.html
10150,Foundation,"['Bar', 'Pub']",3.8394533677987983,2.0,"'Surprise birthday with friends', 'Friends birthday', '', ''",/Restaurant_Review-g186338-d2064655-Reviews-Foundation-London_England.html
10151,Prime Burger Euston Station,"['American', 'Fast Food', 'Vegetarian Friendly']",3.8394533677987983,1.0,"'Decent burger but no facilities', 'be careful if ordering online', '', ''",/Restaurant_Review-g186338-d8737492-Reviews-Prime_Burger_Euston_Station-London_England.html
10152,Oyster Rooms,"['Bar', 'British', 'Pub', 'International', 'Vegetarian Friendly', 'Gluten Free Options']",3.8394533677987983,1.0,"'Good place to have a beer', 'Wetherspoons', '', ''",/Restaurant_Review-g186338-d5012251-Reviews-Oyster_Rooms-London_England.html
10153,Dar Marrakesh,"['Middle Eastern', 'Moroccan', 'Arabic', 'Mediterranean', 'Halal']",3.8394533677987983,2.0,"'Very good atmosphere', 'Good!', '', ''",/Restaurant_Review-g186338-d3436729-Reviews-Dar_Marrakesh-London_England.html
10154,Canal 125,"['Bar', 'British', 'Pub', 'Mediterranean', 'European', 'Gastropub']",3.8394533677987983,2.0,"'Great location shame about the food', 'Terrible', '', ''",/Restaurant_Review-g186338-d731411-Reviews-Canal_125-London_England.html
10155,Brockley Jack Public House,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",3.8394533677987983,2.0,"'lovely bar staff - nice food - affordable...', 'Worth a visit', '', ''",/Restaurant_Review-g186338-d3783531-Reviews-Brockley_Jack_Public_House-London_England.html
10156,ASK Italian - London - Finchley,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Gluten Free Options']",3.8394533677987983,2.0,"'Not bad, better than Zizzi & Carluccio!', 'Well priced good food', '', ''",/Restaurant_Review-g186338-d734345-Reviews-ASK_Italian_London_Finchley-London_England.html
10157,Number 90 Bar and Kitchen,"['Bar', 'British', 'Grill']",3.8394533677987983,2.0,"'Good location, food could be better', 'Mouthwash required afterwards', '', ''",/Restaurant_Review-g186338-d6482547-Reviews-Number_90_Bar_and_Kitchen-London_England.html
10158,At Thai Canteen,"['Asian', 'Thai', 'Vegetarian Friendly']",3.8394533677987983,2.0,"'Really great, authentic Thai food', 'Below Par', '', ''",/Restaurant_Review-g186338-d2190802-Reviews-At_Thai_Canteen-London_England.html
10159,Terrace Restaurant,"['Mediterranean', 'International', 'Contemporary', 'Vegetarian Friendly', 'Gluten Free Options']",3.8394533677987983,2.0,"'Tapas or not tapas', 'Good service', '', ''",/Restaurant_Review-g186338-d1422073-Reviews-Terrace_Restaurant-London_England.html
10160,Henry's Cafe Bar,"['Bar', 'European']",3.8386853737540036,2.0,"Henry's cafe bar at Canary Wharf is now CL..., 'Awesome English breakfast', '', ''",/Restaurant_Review-g186338-d2707175-Reviews-Henry_s_Cafe_Bar-London_England.html
10161,"Yak & Yeti, Crystal Palace","['Indian', 'Asian', 'Nepali']",3.8386853737540036,2.0,"'Surprisingly good', 'Good food and no queues', '', ''",/Restaurant_Review-g186338-d2002800-Reviews-Yak_Yeti_Crystal_Palace-London_England.html
10162,Sky Backstage,"['Bar', 'British']",3.8386853737540036,2.0,"'C', 'Suprised!', '', ''",/Restaurant_Review-g186338-d3568576-Reviews-Sky_Backstage-London_England.html
10163,Fat Boy's Thai Restaurant,"['Asian', 'Thai', 'Vegetarian Friendly']",3.8386853737540036,2.0,"'Authentic Thai', 'Really enjoyable', '', ''",/Restaurant_Review-g186338-d1016190-Reviews-Fat_Boy_s_Thai_Restaurant-London_England.html
10164,Hugos,"['British', 'Vegetarian Friendly', 'Gluten Free Options']",3.8386853737540036,2.0,"'Average to good food in a nice setting', 'Comfortable environment, decent brunch', '', ''",/Restaurant_Review-g186338-d3206626-Reviews-Hugos-London_England.html
10165,Oriental Canteen,"['Chinese', 'Asian', 'Malaysian']",3.8386853737540036,1.0,"'Excellent street style cantonese food', 'A great little Chinese', '', ''",/Restaurant_Review-g186338-d1007176-Reviews-Oriental_Canteen-London_England.html
10166,Tay Do Cafe,"['Asian', 'Vietnamese']",3.8386853737540036,1.0,"'Nice food and ambience', 'Nice Food, Lively Atmosphere', '', ''",/Restaurant_Review-g186338-d1016024-Reviews-Tay_Do_Cafe-London_England.html
10167,Ikea,"['European', 'Swedish', 'Scandinavian', 'Vegetarian Friendly']",3.8386853737540036,1.0,"'Sunday dinner', 'The place to go for flat pack furniture', '', ''",/Restaurant_Review-g186338-d4093916-Reviews-Ikea-London_England.html
10168,Poppy Hana,"['Japanese', 'Sushi', 'Asian']",3.8386853737540036,2.0,"'Tasty and affordable', 'Nice place', '', ''",/Restaurant_Review-g186338-d2006332-Reviews-Poppy_Hana-London_England.html
10169,Brew House,"['Cafe', 'British', 'Grill']",3.838681408419131,2.0,"'Extremely slow. Overpriced. Poor service.', 'Big deterioration', '', ''",/Restaurant_Review-g186338-d717861-Reviews-Brew_House-London_England.html
10170,Skylark Cafe,"['Cafe', 'British', 'Healthy']",3.838681408419131,2.0,"'Wonderful food in a great location!', 'Great cafe friendly staff and dog  child...', '', ''",/Restaurant_Review-g186338-d734072-Reviews-Skylark_Cafe-London_England.html
10171,Brook's Diner,"['American', 'Diner']",3.838681408419131,2.0,"'Waste of money!', 'Terrible!', '', ''",/Restaurant_Review-g186338-d3326517-Reviews-Brook_s_Diner-London_England.html
10172,The Garrick Restaurant At Hendon Hall Hotel,['British'],3.838681408419131,2.0,"'not suitable for events with many guests...', 'Feeling Deflated', '', ''",/Restaurant_Review-g186338-d5243053-Reviews-The_Garrick_Restaurant_At_Hendon_Hall_Hotel-London_England.html
10173,Richoux,"['European', 'British', 'Vegetarian Friendly']",3.8379208469509476,2.0,"'Lovely meal', 'A little inconsistent but overall good.', '', ''",/Restaurant_Review-g186338-d8666509-Reviews-Richoux-London_England.html
10174,The Cheshire Cheese,"['Bar', 'British', 'Pub']",3.8379208469509476,1.0,"'Saturday visit', 'Just right', '', ''",/Restaurant_Review-g186338-d6109005-Reviews-The_Cheshire_Cheese-London_England.html
10175,Defune,"['Japanese', 'Sushi', 'Asian']",3.8379208469509476,3.0,"'Excellent sushi, prices up, service down', 'Defune-itely Worth a Visit!', '', ''",/Restaurant_Review-g186338-d718599-Reviews-Defune-London_England.html
10176,Southbank Tandoori,"['Indian', 'Asian', 'Vegetarian Friendly']",3.8379208469509476,2.0,"'realy good', 'You could easily walk past this place', '', ''",/Restaurant_Review-g186338-d5795530-Reviews-Southbank_Tandoori-London_England.html
10177,London Wall Bar & Kitchen,"['Bar', 'European', 'British', 'Vegetarian Friendly']",3.8379208469509476,2.0,"'Good food good service', 'little haven of tranquillity above a busy...', '', ''",/Restaurant_Review-g186338-d1989610-Reviews-London_Wall_Bar_Kitchen-London_England.html
10178,The Shakespeare Barbican,"['Bar', 'British', 'Pub', 'Italian', 'Vegetarian Friendly']",3.8379208469509476,2.0,"'Recommended', 'The Bard would have been proud', '', ''",/Restaurant_Review-g186338-d3477836-Reviews-The_Shakespeare_Barbican-London_England.html
10179,The Owl and Pussycat,"['Bar', 'British', 'Pub']",3.83715976396232,2.0,"'Traditional friendly pub', 'I was just walking by...', '', ''",/Restaurant_Review-g186338-d790171-Reviews-The_Owl_and_Pussycat-London_England.html
10180,Al Sultan,"['Lebanese', 'Middle Eastern', 'Mediterranean', 'Halal', 'Vegetarian Friendly']",3.83715976396232,2.0,"'My favorite London Lebanese restaurant', 'Very good food and service', '', ''",/Restaurant_Review-g186338-d918776-Reviews-Al_Sultan-London_England.html
10181,The Court,"['Bar', 'British', 'Pub', 'Grill']",3.83715976396232,1.0,"'Pre meal drinks', 'Eh....', '', ''",/Restaurant_Review-g186338-d1044125-Reviews-The_Court-London_England.html
10182,Nando's - Brunswick Square,"['Fast Food', 'Portuguese', 'European']",3.83715976396232,2.0,"'Excellent customer service and tasty food', 'Quick cheap diner', '', ''",/Restaurant_Review-g186338-d1867653-Reviews-Nando_s_Brunswick_Square-London_England.html
10183,The Union Paddington,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",3.83715976396232,2.0,"'Is an ok place with good beers', 'Excellent pub option in the Paddington are...', '', ''",/Restaurant_Review-g186338-d3418300-Reviews-The_Union_Paddington-London_England.html
10184,Nando's - Bayswater,"['Portuguese', 'European', 'Halal']",3.83715976396232,2.0,"'Enjoy; we did!', 'Great chicken and hummus', '', ''",/Restaurant_Review-g186338-d1018832-Reviews-Nando_s_Bayswater-London_England.html
10185,Piccolo Bar,"['Cafe', 'Fast Food']",3.8364801448799732,1.0,"'A bit abrupt', 'Breakfast review', '', ''",/Restaurant_Review-g186338-d5220216-Reviews-Piccolo_Bar-London_England.html
10186,Fortune,"['Chinese', 'Asian']",3.8364801448799732,2.0,"We decided we wouldn't go back here., 'What a Misfortune', '', ''",/Restaurant_Review-g186338-d1388988-Reviews-Fortune-London_England.html
10187,Bird Stratford,"['American', 'Fast Food']",3.8364801448799732,1.0,"'Korean fries and wings', 'Hit and Miss', '', ''",/Restaurant_Review-g186338-d10826295-Reviews-Bird_Stratford-London_England.html
10188,Rajah Rowing Team Indian Cuisine,"['Indian', 'Asian', 'Balti', 'Eastern European']",3.8364801448799732,2.0,"'So impressed by the many dishes we ordered...', 'Really average', '', ''",/Restaurant_Review-g186338-d7278592-Reviews-Rajah_Rowing_Team_Indian_Cuisine-London_England.html
10189,Nando's - Lewisham,"['Portuguese', 'European']",3.8364801448799732,2.0,"'Excellent customer service', 'Family dinner', '', ''",/Restaurant_Review-g186338-d1071985-Reviews-Nando_s_Lewisham-London_England.html
10190,Peckham Refreshment Rooms,"['European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",3.8364021015713927,2.0,"'Relaxing dinner', 'Date night', '', ''",/Restaurant_Review-g186338-d4452999-Reviews-Peckham_Refreshment_Rooms-London_England.html
10191,Topolski Bar and Cafe,"['Bar', 'European', 'Wine Bar']",3.8364021015713927,2.0,"'Couple of drinks during a rainy satruday a...', 'Good for a one for the road  place 😃', '', ''",/Restaurant_Review-g186338-d5810638-Reviews-Topolski_Bar_and_Cafe-London_England.html
10192,Mem Saheb on Thames,"['Indian', 'Asian', 'Bangladeshi', 'Halal']",3.8364021015713927,2.0,"'Great place for a nice meal', 'Great food', '', ''",/Restaurant_Review-g186338-d720030-Reviews-Mem_Saheb_on_Thames-London_England.html
10193,The Exmouth Arms,"['Bar', 'British', 'Pub', 'Brew Pub', 'Contemporary', 'Gastropub']",3.8364021015713927,2.0,"'Lunchtime drinks', 'Great atmosphere', '', ''",/Restaurant_Review-g186338-d3346373-Reviews-The_Exmouth_Arms-London_England.html
10194,Mirch Masala,"['Indian', 'Asian', 'Pakistani', 'Halal', 'Vegetarian Friendly']",3.8364021015713927,1.0,"'Great food, excellent value', 'Acceptable food with indifferent and even...', '', ''",/Restaurant_Review-g186338-d700431-Reviews-Mirch_Masala-London_England.html
10195,Kfc,"['Fast Food', 'American']",3.8361614662993695,1.0,"'Awful customer service', 'Slow food!', '', ''",/Restaurant_Review-g186338-d5087649-Reviews-Kfc-London_England.html
10196,Burger King,['Fast Food'],3.8361614662993695,1.0,"'Why not review Burger King?', 'Card board chicken', '', ''",/Restaurant_Review-g186338-d5093886-Reviews-Burger_King-London_England.html
10197,Souk,"['Middle Eastern', 'Mediterranean']",3.8361614662993695,2.0,"'Cheap drinks, everything else is awful', 'Food was nice, but not enough staff and a...', '', ''",/Restaurant_Review-g186338-d7727791-Reviews-Souk-London_England.html
10198,Indigo,"['Indian', 'Asian', 'Vegetarian Friendly']",3.8361614662993695,2.0,"'Average food', 'Its ok', '', ''",/Restaurant_Review-g186338-d8040891-Reviews-Indigo-London_England.html
10199,The Salisbury Arms,"['Bar', 'British', 'Pub', 'International', 'Gastropub', 'Vegetarian Friendly']",3.835647836769663,2.0,"'GREAT SEAFOOD PLATTER', 'Why do I keep coming back?', '', ''",/Restaurant_Review-g186338-d4274299-Reviews-The_Salisbury_Arms-London_England.html
10200,Meat and Shake,"['South American', 'American', 'Southwestern', 'Barbecue', 'Halal']",3.835647836769663,2.0,"'Hit the spot', 'First time visit for lunch', '', ''",/Restaurant_Review-g186338-d8617811-Reviews-Meat_and_Shake-London_England.html
10201,Ferry Boat,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",3.835647836769663,2.0,"'Homely pub', 'Very average lunch', '', ''",/Restaurant_Review-g186338-d5018002-Reviews-Ferry_Boat-London_England.html
10202,The Woodman,"['Bar', 'British', 'Pub']",3.834896946754519,2.0,"'Nice pub, friendly staff.', 'Could be so much better', '', ''",/Restaurant_Review-g186338-d2509204-Reviews-The_Woodman-London_England.html
10203,Cats Cafe des artistes,"['Asian', 'Thai', 'Vegetarian Friendly']",3.834896946754519,2.0,"'Decent food', 'OK but is it Thai?', '', ''",/Restaurant_Review-g186338-d1391262-Reviews-Cats_Cafe_des_artistes-London_England.html
10204,Pizza Express,"['Italian', 'Pizza', 'Gluten Free Options', 'Vegetarian Friendly']",3.834896946754519,2.0,"'A disappointing nd visit but slightly bet...', 'Great for pre-theatre.', '', ''",/Restaurant_Review-g186338-d1022479-Reviews-Pizza_Express-London_England.html
10205,Perivale Farm,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",3.834896946754519,2.0,"'Lovely family birthday dinner', 'Family Birthday Meal', '', ''",/Restaurant_Review-g186338-d11767606-Reviews-Perivale_Farm-London_England.html
10206,Trattoria N16,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options']",3.834896946754519,2.0,"'One of thevery best', 'pizza yes please', '', ''",/Restaurant_Review-g186338-d3568307-Reviews-Trattoria_N16-London_England.html
10207,China House,['Chinese'],3.834896946754519,2.0,"'Good food average service', 'Unassuming from the outside but good food...', '', ''",/Restaurant_Review-g186338-d1750163-Reviews-China_House-London_England.html
10208,The Old Frizzle,"['Bar', 'British', 'Pub']",3.834896946754519,2.0,"'Nice pub', 'Nice Pub', '', ''",/Restaurant_Review-g186338-d3765636-Reviews-The_Old_Frizzle-London_England.html
10209,Lingo,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly']",3.834896946754519,2.0,"'Good food + service, better than average.', 'Great Sushi in London', '', ''",/Restaurant_Review-g186338-d2689314-Reviews-Lingo-London_England.html
10210,Melt Room,"['American', 'British', 'Cafe', 'Fast Food', 'Vegetarian Friendly']",3.834896946754519,1.0,"'Grilled Cheese on the go', 'Grilled cheese on the run', '', ''",/Restaurant_Review-g186338-d8040097-Reviews-Melt_Room-London_England.html
10211,Angel Pub,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",3.834896946754519,1.0,"'Historic local', Traditional London Sam Smith's, '', ''",/Restaurant_Review-g186338-d2540821-Reviews-Angel_Pub-London_England.html
10212,Feng Sushi,"['Japanese', 'Sushi', 'Asian']",3.834290406280811,2.0,"Don't waste your money, 'Terrible Service.', '', ''",/Restaurant_Review-g186338-d3473579-Reviews-Feng_Sushi-London_England.html
10213,Sanbao Chinese Kitchen,"['Chinese', 'Asian']",3.834290406280811,2.0,"'Sanbao', 'Good for quick stops', '', ''",/Restaurant_Review-g186338-d6464421-Reviews-Sanbao_Chinese_Kitchen-London_England.html
10214,Thailand,"['Asian', 'Thai']",3.834290406280811,1.0,"'Most friendly place for Tai lunch', 'Farewell Thailand', '', ''",/Restaurant_Review-g186338-d897202-Reviews-Thailand-London_England.html
10215,Franco Manca Stoke Newington,"['Italian', 'Pizza', 'Vegetarian Friendly']",3.834290406280811,1.0,"'Umm not my favourite', 'Great value for money and excellent servic...', '', ''",/Restaurant_Review-g186338-d9857169-Reviews-Franco_Manca_Stoke_Newington-London_England.html
10216,Pizza Express,"['Italian', 'Pizza']",3.834290406280811,2.0,"'Standard, modern pizza place', 'You need to time it right', '', ''",/Restaurant_Review-g186338-d1022484-Reviews-Pizza_Express-London_England.html
